Sanskrit Term,English/Hindi Term
sidDapuruzaH_4,Saint_4
pavitralokaH_4,Saint_4
puRyalokaH_4,Saint_4
pavi-_4,Saint_4
,Children_2
paScAttApaH_1,Contrition_1
anutApaH_1,Contrition_1
santApaH_1,Contrition_1
anuSokaH_1,Contrition_1
anuSocanaM_1,Contrition_1
atipIqitaH_1,Tormented_1
ativyaTitaH_1,Tormented_1
,Peaceful_5
,Peaceful_4
atisiktaH_1,Saturated_1
atipUritaH_1,Saturated_1
atipUrRaH_1,Saturated_1
santuzwaH_4,Contented_4
santozitaH_4,Contented_4
tfptaH_4,Contented_4
DftimAn_4,Contented_4
samatolaH_1,Balanced_1
samAnatolaH_1,Balanced_1
,Searching_1
,Uniting_3
,Reference_4
iNgaM_1,Allusion_1
iNgitaM_1,Allusion_1
saNketaH_1,Allusion_1
AkAraH_1,Allusion_1
dUtaH_4,Messenger_4
sandeSaharaH_4,Messenger_4
vArttAharaH_4,Messenger_4
vArttAyanaH_4,Messenger_4
vAcikaharaH_4,Messenger_4
niyamaH_1,Treaty_1
samayaH_1,Treaty_1
saMvid_1,Treaty_1
,Stereo_1
yaTAyogyaM_3,Duly_3
yuktaM_3,Duly_3
yaTArhaM_3,Duly_3
yaTocitaM_3,Duly_3
samyak_3,Duly_3
parimitAcAratvaM_1,Moderation_1
niya-_1,Moderation_1
nizwuraH_1,Austere_1
karkaSaH_1,Austere_1
kaWinaH_1,Austere_1
ugraH_1,Austere_1
,Communism_2
,Communist_1
,Communism_1
saNgaH_1,Communion_1
saNgamaH_1,Communion_1
saNgatiH_1,Communion_1
,Unionist_1
AkasmikaH_1,Fortuitous_1
dEvikaH_1,Fortuitous_1
dEvADInaH_1,Fortuitous_1
sambanDacihnaM_1,Hyphen_1
saMyogacihnaM_1,Hyphen_1
sambanDasUcakaM_1,Hyphen_1
pratApaH_5,Magnificence_5
mahApratApaH_5,Magnificence_5
mahAn_5,Magnificence_5
atipratApaH_5,Magnificence_5
supra-_5,Magnificence_5
atasI_1,Flax_1
umA_1,Flax_1
kzumA_1,Flax_1
kzumI_1,Flax_1
SaRaM_1,Flax_1
masInA_1,Flax_1
masfRA_1,Flax_1
suvarccalA_1,Flax_1
mAlikA_1,Flax_1
,Nuclear_2
SirastrARaM_2,Helmet_2
SirastraM_2,Helmet_2
SiraskaM_2,Helmet_2
SIrzakaM_2,Helmet_2
SIrzaRyaM_2,Helmet_2
SIrzarakzaM_2,Helmet_2
satpaTagAmI_3,Orthodox_3
satpaTavarttI_3,Orthodox_3
pramARapatraM_1,Testimonial_1
pramARaleKaH_1,Testimonial_1
prAmARikaleKaH_1,Testimonial_1
darSanIyaH_1,Dressy_1
darSanIyaveSI_1,Dressy_1
tejomayaH_5,Splendid_5
atiSoBanaH_5,Splendid_5
niHSabdatA_1,Stillness_1
nIravatA_1,Stillness_1
SabdA-_1,Stillness_1
,Proximal_4
,Systematic_7
,Peaceful_6
santAnaH_3,Descendant_3
santatiH_3,Descendant_3
SAntatA_1,Quietness_1
praSAntatA_1,Quietness_1
SAntiH_1,Quietness_1
vamanecCA_1,Qualm_1
vivamipA_1,Qualm_1
utkleSaH_1,Qualm_1
skanDaH_6,Trunk_6
prakARqaH_6,Trunk_6
kARqaH_6,Trunk_6
gaRqiH_6,Trunk_6
maWanivAsinI_1,Nun_1
maWavAsinI_1,Nun_1
saMsAratyAginI_1,Nun_1
lokatyAginI_1,Nun_1
saNgapa-_1,Nun_1
SApaH_1,Imprecation_1
aBiSAzaH_1,Imprecation_1
AkroSana_1,Imprecation_1
avakroSaH_1,Imprecation_1
aBIzaNgaH_1,Imprecation_1
pakzI_3,Winged_3
pakzavAn_3,Winged_3
anugataH_1,Succeeded_1
anuyAtaH_1,Succeeded_1
sANketikaH_3,Conditional_3
sapratibanDaH_3,Conditional_3
SuklaH_15,White_15
DavalaH_15,White_15
SvetaH_15,White_15
sitaH_15,White_15
valakzaH_15,White_15
BAvitaH_1,Substantiated_1
viBAvitaH_1,Substantiated_1
akzataH_1,Unscathed_1
aparikzataH_1,Unscathed_1
,Slick_1
,Straightforward_7
,Processed_1
SuklatA_3,Whiteness_3
SuklimA_3,Whiteness_3
,Subpoena_1
mUlyaM_1,Appreciate_1
sAmantaH_1,Frontier_1
sImAvarttI_1,Frontier_1
,Governmental_3
,Administrative_4
dIrGamaRqalAkAro_1,Circus_1
,Partnership_2
,Straightforward_5
,Preparations_1
,Arrangements_1
,Letterhead_1
SaraRAgataH_2,Refugee_2
SaraRArTam_2,Refugee_2
SaraRArTI_2,Refugee_2
,Galloping_1
,Tasteful_4
sarvaTA_1,Altogether_1
sarvvatas_1,Altogether_1
,Swish_1
tvaritaH_1,Hurried_1
,Quintessential_1
pUrvvoktalepadvAreRa_1,Glue_1
,Justice_4
nyAyasaBADyakzaH_1,Sheriff_1
DarmmasaBADyakzaH_1,Sheriff_1
nirRayapAdapravarttanADikArI_1,Sheriff_1
,Soul_7
,Bodyguard_3
,Physical_6
,Physical_7
,Serge_1
anaDikAravAn_1,Sergeant_1
lajjAkaraH_5,Shameful_5
apamAnakaraH_5,Shameful_5
jalavyAlaH_1,Eel_1
kuYcikA_1,Eel_1
anDAhiH_1,Eel_1
suvyayitaH_1,Spent_1
vyayitaH_1,Expended_1
vyayIkftaH_1,Expended_1
vyayIBUtaH_1,Expended_1
,Cosmopolitan_1
sarvvanAma_1,Pronoun_1
sarvvanAmasambanDI_1,Pronominal_1
sarvvanAmavizayakaH_1,Pronominal_1
BUmApakaH_1,Surveyor_1
BUmApanakft_1,Surveyor_1
sarvvoparisTaH_1,Uppermost_1
sarvvordDvasTaH_1,Uppermost_1
uccatamaH_1,Highest_1
,Optimum_4
,Meaningful_1
spazwaM_2,Articulate_2
,Meaningful_2
,Governmental_1
,Administrative_2
upAyahInaH_2,Perplexed_2
,Regime_1
,Governmental_2
,Administrative_3
svaBAvatas_2,Physically_2
svaBAvena_2,Physically_2
BAvatas_2,Physically_2
prakftitas_2,Physically_2
prakftyA_2,Physically_2
SarIrI_1,Embodied_1
SarIravasn_1,Embodied_1
dehI_1,Embodied_1
,Governing_1
SAsitaH_1,Governed_1
anuSAsitaH_1,Governed_1
praSAsitaH_1,Governed_1
smitaH_1,Smiling_1
sasmitaH_1,Smiling_1
smeraH_1,Smiling_1
alpamUlyena_1,Cheaply_1
alpArTeRa_1,Cheaply_1
sumUlyena_1,Cheaply_1
sulaBaM_1,Cheaply_1
upakaraRaM_1,Tool_1
yantraM_1,Tool_1
sADanaM_1,Tool_1
SastraM_1,Tool_1
,Academic_5
,Scientific_2
saMskftaH_2,Classical_2
sADuH_2,Classical_2
zazwiH_2,Sixty_2
atiSoBanadukUlaM_1,Satin_1
atiruciradukUlaM_1,Satin_1
SlakzRadukUlaM_1,Satin_1
trasaraH_1,Shuttle_1
sUtrayantraM_1,Shuttle_1
tasaraH_1,Shuttle_1
mallikaH_1,Shuttle_1
,Decency_1
,Unexposed_2
,Conveyance_2
,Conveyance_3
ArohI_1,Riding_1
ArUQaH_1,Riding_1
Aroha_1,Riding_1
akAlikaH_2,Timed_2
SIGraM_2,Speedily_2
tvaritaM_2,Speedily_2
satvaraM_2,Speedily_2
Jawiti_2,Speedily_2
sadyas_2,Speedily_2
sapadi_2,Speedily_2
ASu_2,Speedily_2
,Differentiated_1
saMskftaH_4,Elaborate_4
parizkftaH_4,Elaborate_4
varzaSataM_2,Century_2
SatavarzaM_2,Century_2
vatsaraSataM_2,Century_2
SatakaH_1,Centenary_1
SataM;_1,Centenary_1
pfzWaM_3,Surface_3
pfzWaBAgaH_3,Surface_3
talaM_3,Surface_3
vahirBAgaH_3,Surface_3
upariBAgaH_3,Surface_3
uparisTa-_3,Surface_3
saptadaSa_1,Seventeen_1
varI_1,Asparagus_1
barI_1,Asparagus_1
,Factual_3
svAgatapUjitaH_2,Welcomed_2
satkftaH_2,Welcomed_2
satyABAsI_1,Specious_1
satyABAsakaH_1,Specious_1
pramARA-_1,Specious_1
,Ruining_1
,Devastating_5
analaNkftaH_1,Unadorned_1
aBUzitaH_1,Unadorned_1
amAyaH_2,Artless_2
amAyikaH_2,Artless_2
sAralyaM_1,Rectitude_1
saralatA_1,Rectitude_1
fjutA_1,Rectitude_1
ArjavaM_1,Rectitude_1
maryyAdA_1,Rectitude_1
avakratA_1,Rectitude_1
samatA_1,Plainness_1
sAmyaM_1,Plainness_1
samAnatA_1,Plainness_1
SlakzRatA_1,Plainness_1
,Processing_2
,Resources_1
sidDiH_1,Realization_1
,Commonplace_3
prAyas_1,Ordinarily_1
prAyaSas_1,Ordinarily_1
prAyeRa_1,Ordinarily_1
sAmAnyatas_1,Ordinarily_1
sADAraRyena_1,Ordinarily_1
bahuSas_1,Ordinarily_1
,Membership_2
sTEryyaM_2,Stability_2
sTiratA_2,Stability_2
sTAyitvaM_2,Stability_2
sTAsnutA_2,Stability_2
DftiH_2,Stability_2
,Goodwill_4
,Vector_1
vyAKyAtaH_1,Solved_1
lApitaH_1,Solved_1
,Achieved_4
DUmraH_4,Smoky_4
DUmalaH_4,Smoky_4
saDUmaH_4,Smoky_4
DUmamayaH_4,Smoky_4
GUmAyamAnaH_1,Fuming_1
nUtanakAle_1,Recently_1
nUtanaM_1,Recently_1
avyavahitadIrGakAle_1,Recently_1
,Shadow_11
SayAnaH_1,Sleeping_1
svapan_1,Sleeping_1
nidrAn_1,Sleeping_1
,Supervise_1
vadanamarutaH_3,Breath_3
muKamarut_3,Breath_3
SvAsaH_2,Breathing_2
SvAsapraSvAsaM_2,Breathing_2
prARaH_2,Breathing_2
SvasitaM_2,Breathing_2
,Maintaining_2
,Upkeep_1
yaH_2,Hatch_2
kapitTaH_2,Apple_2
,Secretariat_2
,Academic_6
,Educational_2
viCedakaH_1,Sector_1
BramaRakArI_2,Wanderer_2
SElaH_1,Rocky_1
SileyaH_1,Rocky_1
SilAmayaH_1,Rocky_1
SElamayaH_1,Rocky_1
,Craggy_1
,Sandwich_2
,Champagne_1
SataM;_1,Cent_1
kaRqolaH_5,Safe_5
kozWaH_5,Safe_5
lohaBARqaM_5,Safe_5
niSAcaraH_1,Walking_1
rAtricaraH_1,Walking_1
,Outing_1
,Sessions_1
bAlatvaM_1,Infancy_1
bAlyaM_1,Infancy_1
bAlakatvaM_1,Infancy_1
bAlyaBAvaH_1,Infancy_1
bAlyakAlaH_1,Infancy_1
bAlyAvasTA_1,Infancy_1
,Algae_2
,Algae_3
,Consuming_3
,Using_2
kAlAnuvarttanaM_1,Serving_1
samayAnuvarttanaM_1,Serving_1
kAlAnuroDaH_1,Serving_1
,Usable_2
gfhItaH_1,Taken_1
AdattaH_1,Taken_1
AttaH_1,Taken_1
,Lethargy_7
setuH_1,Causeway_1
,Theoretical_3
,Theoretical_4
siv_2,Sew_2
,Stairs_1
,Staircase_4
,Staircase_6
,Stairway_2
,Cigar_1
,Cigarette_2
SIGraM_1,Rapidly_1
tvaritaM_1,Rapidly_1
satvaraM_1,Rapidly_1
kzipraM_1,Rapidly_1
drutaM_1,Rapidly_1
aSanEs_1,Rapidly_1
mahAvegena_1,Rapidly_1
dagDApUpaH_2,Toast_2
dagDapizwakaH_2,Toast_2
agniSuzkApUpaH_2,Toast_2
BfzwApUpaH_2,Toast_2
sahajaH_1,Instinctive_1
pAzARadvayaM_1,Clamp_1
SiKaraM_1,Peak_1
SfNgaM_1,Peak_1
kUwaH_1,Peak_1
kakud_1,Peak_1
AmizaM_1,Prey_1
,Spray_4
kazwaM_1,Grievance_1
klizwiH_1,Grievance_1
,Educational_4
AtmaSikzitaH_1,Educated_1
svaSikzitaH_1,Educated_1
,Shrinkage_1
siktaH_2,Irrigated_2
jalasiktaH_2,Irrigated_2
,Dampen_1
,Dank_2
sIvanaM_2,Sewing_2
sevanaM_2,Sewing_2
syUtiH_2,Sewing_2
,Modest_10
,Expertise_3
DUsaraH_1,Gray_1
DUzaraH_1,Gray_1
DUsaravarRaH_1,Gray_1
pAMSuvarRaH_1,Gray_1
nirmmARavidyA_3,Architecture_3
nirmmARaSilpaM_3,Architecture_3
gfhAdinirmmARaSilpaM_3,Architecture_3
,Technology_1
,Technique_8
,Technology_2
,Bounds_1
prAntasTaH_2,Marginal_2
samAsasTaH_2,Marginal_2
sic_1,Irrigate_1
,Syndicate_1
sAvaDikaH_1,Bounded_1
avaCinnaH_1,Bounded_1
pariCinnaH_1,Bounded_1
,Scenery_2
,Cinema_2
,Policeman_2
sad_2,Subside_2
sfj_1,Create_1
,Organisation_2
amlarasaH_1,Vinegar_1
SuktaM_1,Vinegar_1
SuktarasaH_1,Vinegar_1
SOktikaM_1,Vinegar_1
cukraM_1,Vinegar_1
,Partnership_4
snAyumayaH_1,Sinewy_1
SirAlaH_1,Sinewy_1
SirovedanA_2,Headache_2
SIrzavedanA_2,Headache_2
SIrzavyaTA_2,Headache_2
SiraHpIqA_2,Headache_2
SirorttiH_2,Headache_2
SIrzaCedaH_1,Beheading_1
KamaDyaM_1,Zenith_1
UrdDvasvastikaH_1,Zenith_1
UrdDvadiSA_1,Zenith_1
KasvastikaM_1,Zenith_1
SirovinduH_1,Zenith_1
,Acme_1
,Headline_1
nOpfzWasya_1,Deck_1
,Heading_2
vinItaH_1,Decent_1
vinayavAn_1,Decent_1
vinayopetaH_1,Decent_1
,Decency_3
,Decency_2
,Sobbing_1
,Baby_3
SISSabdaH_1,Whistle_1
sIsSabdaH_1,Whistle_1
ozWaSabdaH_1,Whistle_1
kIcaka-_1,Whistle_1
sanDihInaH_1,Seamless_1
sanDirahitaH_1,Seamless_1
niHsanDiH_1,Seamless_1
,Freezing_1
SItatA_2,Coldness_2
SEtyaM_2,Coldness_2
SItaM_2,Coldness_2
SItalatA_2,Coldness_2
himaM_2,Coldness_2
hEmaM_2,Coldness_2
SItIBAvaH_2,Coldness_2
antyAkzarIM_2,Cap_2
AdyAkzarIM_2,Cap_2
mandatA_2,Tardiness_2
mAndyaM_2,Tardiness_2
vilambaH_2,Tardiness_2
,Loosened_1
,Slowed_1
,Theoretical_2
tEkzRyaM_1,Vehemence_1
tIkzRatA_1,Vehemence_1
caRqatA_1,Vehemence_1
pracaRqatA_1,Vehemence_1
tIvratA_1,Vehemence_1
saMramBaH_1,Vehemence_1
sIvanaM_1,Stitching_1
sevanaM_1,Stitching_1
syUtiH_1,Stitching_1
cElaM_2,Scarf_2
aNgavastraM_2,Scarf_2
upavastraM_2,Scarf_2
uttarIyaM_2,Scarf_2
sicayaH_2,Scarf_2
aDikANgaM_2,Scarf_2
garh_1,Scout_1
pUrvvoktapAdukAdvAreRa_1,Skate_1
lohayuktapAdukAdvAreRa_1,Skating_1
,Ski_1
,Scooter_2
sEnyavyUhaH_1,Squadron_1
sEnyagulmaH_1,Squadron_1
sEnyadalaM_1,Squadron_1
sEnyasamUhaH_1,Squadron_1
sEnyagaRaH_1,Squadron_1
sammardaH_1,Squash_1
avamardaH_1,Squash_1
mardanaM_1,Squash_1
sampIqanaM_1,Squash_1
cUrRanaM_1,Squash_1
,Scooter_1
niScakrayAnaM_1,Sledge_1
niScakravAhanaM_1,Sledge_1
acakrayAnaM_1,Sledge_1
cakraSUnyavAhanaM_1,Sledge_1
SlezoktiM_1,Pun_1
SlezavAkyaM_1,Pun_1
SlakzRaSilAPalakEr_2,Slate_2
,Slippers_2
AliNgitaH_1,Clasped_1
SlizwaH_1,Clasped_1
ASlizwaH_1,Clasped_1
saMSlizwaH_1,Clasped_1
sUcyAkAraH_1,Obelisk_1
dIrGaprastaramayaH_1,Obelisk_1
smaraRaM_3,Remembrance_3
smftiH_3,Remembrance_3
,Reminder_1
,Reminder_2
smaraRIyaH_2,Memorable_2
smaraRayogyaH_2,Memorable_2
smaraRArhaH_2,Memorable_2
smAraRaM_1,Commemoration_1
smaraRArTakadAnaM_1,Souvenir_1
smArakadAnaM_1,Souvenir_1
smftaH_1,Recollected_1
anusmftaH_1,Recollected_1
,Reminder_3
,Bathroom_1
,Nerves_1
tElena_3,Oil_3
,Glamour_1
,Brilliance_16
,Beautiful_22
,Beautiful_23
manasA_1,Ponder_1
vastramAlyAdivinyAsaH_3,Toilet_3
vastra-_3,Toilet_3
,Thinking_6
,Pondering_2
,Soda_2
,Sodium_1
,Accessibility_1
mEtryaM_1,Amity_1
sAKyaM_1,Amity_1
vanDutA_1,Amity_1
EkyaM_1,Amity_1
karuRaM_1,Dirge_1
karuRArTakaM_1,Dirge_1
kAruRikagItaM_1,Dirge_1
karuRamayaM_1,Dirge_1
,Showcase_1
sAnurAgaM_1,Fondly_1
vAtsalyena_1,Fondly_1
atisnehena_1,Fondly_1
atiprItipUrvvaM_1,Fondly_1
,Availability_1
,Goodwill_3
CatrA_2,Anise_2
sAleyaH_2,Anise_2
SItaSivaH_2,Anise_2
maDurikA_2,Anise_2
miSI_2,Anise_2
miSreyA_2,Anise_2
,Aesthetic_3
suSIlaH_1,Amiable_1
supriyaH_1,Amiable_1
suSIlavAn_1,Amiable_1
nirUp_3,Assign_3
,Staircase_5
purohitADipatyasambanDI_2,Hierarchical_2
purohitADi-_2,Hierarchical_2
keliSayanaM_1,Sofa_1
keliSayyA_1,Sofa_1
paryaNkaH_1,Sofa_1
SayyA_1,Sofa_1
SayanaM_1,Sofa_1
SayanIyaM_1,Sofa_1
grAhaH_1,Shark_1
tantuH_1,Shark_1
,Soda_1
sOraH_1,Solar_1
savitriyaH_1,Solar_1
savitflaH_1,Solar_1
,Absorber_1
,Soaking_1
,Exploited_1
kIwamastakAgre_1,Feeler_1
,Socialism_1
,Socialist_2
paR_1,Bargain_1
,Exemplified_1
,Bargaining_3
,Spaghetti_1
ispaYjAdinA_1,Sponge_1
,Throbbing_3
,Vibrant_2
,Felling_1
,Unambiguous_2
prakASaH_1,Conspicuous_1
suprakASaH_1,Conspicuous_1
suspazwaH_1,Vivid_1
sPuran_1,Vivid_1
idaM_5,Frank_5
,Competing_1
SUnaH_1,Swollen_1
ucCUnaH_1,Swollen_1
,Phosphate_1
sUkzmanAlImuKAd_1,Spurt_1
,Throbbing_4
PullavAn_1,Blossoming_1
puzpitaH_1,Blossoming_1
puzpavAn_1,Blossoming_1
,Tiredness_4
utpAdanaM_1,Secretion_1
,Audition_1
SrAvyaH_2,Audible_2
SrotavyaH_2,Audible_2
karRagocaraH_2,Audible_2
SraddaDAnaH_2,Believing_2
SradDAluH_2,Believing_2
SrAdDaH_2,Believing_2
SradDA-_2,Believing_2
,Excellence_9
,Classic_5
SrotA_2,Listener_2
,Mr_2
,Mrs_2
,Pelvic_1
,Acme_2
,Fetters_4
,Systematic_6
SrutaH_1,Heard_1
AkarRitaH_1,Heard_1
sTARuH_2,Stump_2
,Stadium_1
,Stencil_1
vAzpIyanOH_1,Steamer_1
,Stereo_2
cullI_2,Stove_2
aNgAriRI_2,Stove_2
aNgAraguptiH_2,Stove_2
,Studio_1
,Beautiful_26
,Mascot_1
,Blessings_5
sUcanA_1,Intimation_1
sucitaM_1,Intimation_1
uddeSaH_1,Intimation_1
sandeSaH_1,Intimation_1
samuddeSaH_1,Intimation_1
,Shapeliness_1
,Sensitivity_3
ArA_1,Awl_1
carmmapraBedikA_1,Awl_1
AviDaH_1,Awl_1
veDanikA_1,Awl_1
SUkavat_1,Bristle_1
vAzpasAtkf_1,Evaporate_1
DUmasAtkf_1,Evaporate_1
vAzpIkf_1,Evaporate_1
vAzparUpeRa_1,Evaporate_1
SUkaraH_1,Hog_1
sUkaraH_1,Hog_1
varAhaH_1,Hog_1
kolaH_1,Hog_1
daMzwrI_1,Hog_1
,Amenities_1
suKamayaH_2,Comfortable_2
suKadaH_2,Comfortable_2
svasTaH_2,Comfortable_2
susTaH_2,Comfortable_2
,Thanks_1
,Thanks_3
,Subtle_2
,Microbe_2
sUtraM_1,Maxim_1
vacanaM_1,Maxim_1
vAkyaM_1,Maxim_1
tattvaM_1,Maxim_1
viDiH_1,Maxim_1
,Headline_3
,Unravelling_2
,Sultan_1
,Calligraphy_3
,Fees_1
sUciH_1,Tariff_1
,Computing_1
,Dowel_2
,Beautiful_24
Sru_1,Hear_1
,Lonely_8
,Goodwill_2
,Lonely_7
SrotA_1,Hearer_1
jaqIkf_1,Numb_1
stabDIkf_1,Numb_1
cEtanyaM_1,Numb_1
,Beautiful_31
sundarI_1,Belle_1
mAtfkA_1,Vowel_1
svaraH_1,Vowel_1
varRaH_1,Vowel_1
acvarRaH_1,Vowel_1
ajakzaraM;_1,Vowel_1
,Sunflower_1
gUQamArgaM_1,Tunnel_1
SuzirIkf_1,Tunnel_1
utKan_1,Tunnel_1
,Beautiful_27
,Counterpoint_1
,Beautiful_29
,Headline_2
,Aesthetic_4
,Beautiful_28
,Sunbeam_2
,Sunlight_2
,Sunset_2
,Sunrise_1
,Cultured_5
,Suave_1
,Modest_12
SabdanaH_1,Sonorous_1
SabdakAraH_1,Sonorous_1
SabdakaraH_1,Sonorous_1
,Beautiful_25
suvAhyaH_2,Portable_2
vAhyaH_2,Portable_2
vAhyatA_1,Portability_1
savAhyatA_1,Portability_1
suvahanIyatA_1,Portability_1
hastavAhyatvaM_1,Portability_1
laGutA_1,Portability_1
saBAvaktA_2,Orator_2
samarT_1,Deliberate_1
,Trousers_3
gavAdijantuH_2,Neat_2
sUtraM_1,Aphorism_1
vacanaM_1,Aphorism_1
tattvaM_1,Aphorism_1
upadeSavAkyaM_1,Aphorism_1
AdeSaH_1,Aphorism_1
,Formulated_1
SahAmfgaH_2,Ostrich_2
BadrataraH_1,Mend_1
BadratarIBU_1,Mend_1
aDi-_1,Mend_1
SuD_1,Amend_1
,Improve_1
,Improve_3
,Improve_2
nAsAdvAreRa_1,Sniff_1
antarjAtaH_4,Inborn_4
antarjanitaH_4,Inborn_4
antarBavaH_4,Inborn_4
,Automatic_2
,Automatic_3
sUryyataptaH_3,Burnt_3
raviprataptaH_3,Burnt_3
svahastaliKitaM_1,Autograph_1
svahastAkzaraM_1,Autograph_1
svahastaleKaH_1,Autograph_1
svahastalipiH_1,Autograph_1
,Mistress_4
,Phone_1
,Dreamland_1
,Autonomy_1
,Homeland_4
mandAkinI_1,Galaxy_1
AkASagaNgA_1,Galaxy_1
svargaNgA_1,Galaxy_1
nAgavITI_1,Galaxy_1
SvAsapraSvAsaM_1,Respiration_1
SvAsocCvAsaM_1,Respiration_1
SvAsaH_1,Respiration_1
SvasanaM_1,Respiration_1
ucCvAsanaM_1,Respiration_1
prARaH_1,Respiration_1
SvAsAvaroDaH_2,Asthma_2
SvAsakfcCraM_2,Asthma_2
prARakfcCraM_2,Asthma_2
SvAsakAsaH_2,Asthma_2
,Autonomy_3
svAsTyaM_1,Sanity_1
svasTatA_1,Sanity_1
susTatA_1,Sanity_1
susTitiH_1,Sanity_1
arogI_1,Healthful_1
nIrogaH_1,Healthful_1
ArogyaH_1,Healthful_1
,Hygiene_1
kAmatas_1,Voluntarily_1
icCAtas_1,Voluntarily_1
budDipUrvvaM_1,Voluntarily_1
icCApUrvvakaM_1,Voluntarily_1
icCApuraH-_1,Voluntarily_1
,Autonomous_2
sambanDavAcakaH_1,Possessive_1
aDikaraRavAcakaH_1,Possessive_1
,Flavour_4
,Homeland_3
,Tasteful_5
,Tasteful_6
,Personally_1
,Automatically_1
ayAcitaM_2,Volunteer_2
,Autonomous_3
,Autonomy_2
prahasanaM_1,Farce_1
vilAsikA_1,Farce_1
durmmallikA_1,Farce_1
hAsyotyAdako_1,Farce_1
pari-_1,Farce_1
,Licence_5
,Sweater_1
,Switchboard_1
,Accepting_1
,Granting_2
,Sanctioning_1
astipakzaH:_1,Affirmative_1
,Flabbergasted_4
,Adjourned_2
,Venue_1
vizeSasTAnavarRanaM_1,Topography_1
viSezasTalavivaraRaM_1,Topography_1
sTAnavarRanaM_1,Topography_1
,Stopping_2
,Arresting_1
,Premises_2
,Venue_2
,Displacement_2
,Mammal_1
,Mammals_1
stanyatyAgaH;_1,Weaning_1
,Fixer_1
,Founding_2
,Establishing_2
pratizWApitaH_1,Founded_1
ropitaH_1,Founded_1
nyastamUlaH_1,Founded_1
prakalpitaH_1,Instituted_1
kalpitaH_1,Instituted_1
vihitaH_1,Instituted_1
sTApitaH_1,Placed_1
nyastaH_1,Placed_1
vinyastaH_1,Placed_1
pratizWApitaH_1,Erected_1
pratizWitaH_1,Erected_1
aDizWitaH_1,Erected_1
,Strata_1
,Praising_1
,Static_3
,Immobile_3
,Situated_1
,Stood_1
sTAnaM_1,Situation_1
sTitiH_1,Situation_1
SanEH_1,Oozing_1
klIvIkf_1,Effeminate_1
strIvat_1,Effeminate_1
nizpuruzIkf_1,Effeminate_1
komalIkf_1,Effeminate_1
strERaH_1,Womanish_1
sTUlaH_1,Bulky_1
vfhan_1,Bulky_1
mahAkAyaH_1,Bulky_1
,Siamese_1
vaYc_1,Dupe_1
,Maidservant_1
upaSAKA_1,Sprig_1
SAKikA_1,Sprig_1
praSAKikA_1,Sprig_1
pallavaH_1,Sprig_1
dalaM_1,Sprig_1
viram_1,Pause_1
,Stabilise_1
cal_2,Nudge_2
,Necktie_1
,Typing_3
,Typhoid_2
animezadfzwiH_1,Stare_1
sTiradfzwiH_1,Gaze_1
tamasi_1,Grope_1
,Tandem_1
hiRqIraH_1,Tomato_1
hiNgulI_1,Tomato_1
vaNganaH_1,Tomato_1
SItalaH_1,Bleak_1
SiSiraH_1,Bleak_1
himaH_1,Bleak_1
hEmantaH_1,Bleak_1
,Tungsten_1
,Wrangling_9
,Legs_1
,Typing_2
,Wrangling_3
saByAcAraH_1,Ton_1
saByarItiH_1,Ton_1
nOmuktiH_1,Launch_1
uccaSabdena_1,Peal_1
,Coins_1
SItaM_1,Chill_1
SItatA_1,Chill_1
himaM;_1,Chill_1
kzaraRaM_1,Dripping_1
sravaRaM_1,Dripping_1
SravaRaM_1,Dripping_1
prasravaRaM_1,Dripping_1
sravaH_1,Dripping_1
,Turbine_1
,Torpedo_1
kE_2,Croak_2
vftiH_22,Practice_22
,Swagger_1
atipUritaH_1,Stuffed_1
atipUrRaH_1,Stuffed_1
,Wagging_1
kzudraGowakaH_1,Pony_1
kzudrASvaH_1,Pony_1
kzudraSarIrI_1,Pony_1
,Tyre_1
,Whatnot_1
,Tab_1
tij_1,Sharpen_1
,Skew_1
nivft_1,Refrain_1
kzudraparvvataH_1,Knoll_1
Izadunnato_1,Knoll_1
niyamakft_1,Contractor_1
samayakarttA_1,Contractor_1
,Reliable_6
,Taxi_1
tarkuH_1,Spindle_1
prasAraRaM_1,Shove_1
apasAraRaM_1,Shove_1
saYcAlanaM_1,Shove_1
prahAraH_1,Shove_1
prer_1,Propel_1
kzudracakraH_2,Truck_2
nIcacakraM_2,Truck_2
nIcaSakawaH_2,Truck_2
,Trolley_2
,Telephone_4
,Telephone_1
dUradarSakayantraM_4,Telescope_4
mahAdUradarSakayantraM_4,Telescope_4
dUradarSanayantraM_4,Telescope_4
cAkzuzayantraM_4,Telescope_4
,Television_1
laguqaH_1,Bludgeon_1
pariDaH_1,Bludgeon_1
pariGAtanaM_1,Bludgeon_1
gadA_1,Bludgeon_1
,Tennis_1
AlambanaM_24,Support_24
AvalambanaM_24,Support_24
DAraRaM_24,Support_24
upasta-_24,Support_24
,Tee_1
,Dune_1
,Undoing_1
SaraBaH_1,Grasshopper_1
SalaBaH_1,Grasshopper_1
pataNgaH_1,Grasshopper_1
triSaNkuH_1,Grasshopper_1
,Hinges_1
,Stopping_3
,Commentary_9
,Mantelpiece_1
sTAyI_1,Abiding_1
varttI_1,Abiding_1
vfttimAn_1,Abiding_1
upaparvvataH_1,Hillock_1
,Tinned_1
,Tapping_1
nirdeSaH_1,Pointing_1
aNgulinirdeSaH_1,Pointing_1
nideSaH_1,Pointing_1
sUcanaM_1,Pointing_1
